Lines,Lon,VehicleNumber,Time,Lat,Brigade,v,SpeedingsNearby
331,21.0187495,1992,2024-06-20 15:56:38,52.1692859,03,57.90899878598455,13.0
119,21.093738,1993,2024-06-20 16:15:50,52.215328,07,52.635068174177555,13.0
119,21.087656,1993,2024-06-20 16:16:31,52.211374,07,52.64102925048252,13.0
402,20.993071,2003,2024-06-20 15:50:26,52.180115,9,70.37536505191265,13.0
504,20.992903,2015,2024-06-20 16:06:21,52.180164,012,52.92903179302507,13.0
192,21.0182814,1026,2024-06-20 16:04:44,52.1693467,06,56.047200086854254,13.0
402,21.122789,7318,2024-06-20 16:11:01,52.232365,010,67.89384755452359,13.0
520,21.090992,7322,2024-06-20 16:08:40,52.235718,010,56.94220715615066,13.0
125,21.1322716,7335,2024-06-20 16:12:51,52.2317296,3,50.634085496249014,13.0
125,21.14518,7335,2024-06-20 16:14:27,52.22649,3,51.10255997748341,13.0
502,21.121584,7708,2024-06-20 16:05:58,52.2326023,467,50.152208334269226,13.0
521,21.1325266,7739,2024-06-20 16:08:01,52.2316557,09,57.71250912328949,13.0
525,21.1435792,7753,2024-06-20 15:51:05,52.2270989,8,61.86677647484846,13.0
509,20.9945404,7808,2024-06-20 16:22:17,52.2982371,024,64.96998509995699,13.0
521,21.1766916,7810,2024-06-20 16:11:00,52.1961334,08,59.13874592796326,13.0
168,21.0863422,2025,2024-06-20 16:01:00,52.2097334,3,75.59804804847316,13.0
168,21.0914137,2025,2024-06-20 16:01:31,52.2136139,3,63.48923366526872,13.0
168,21.0936456,2025,2024-06-20 16:01:43,52.2150447,3,66.02334482136631,13.0
148,21.093397,2032,2024-06-20 16:22:24,52.215118,5,67.99887425149936,13.0
148,21.085466,2032,2024-06-20 16:23:10,52.209053,5,64.47646755791008,13.0
401,20.9919409,2214,2024-06-20 16:14:43,52.1803809,028,53.26024389898237,13.0
187,21.028332,2239,2024-06-20 16:14:24,52.220184,5,53.064494881792214,13.0
502,21.0911181,7839,2024-06-20 16:08:46,52.2357077,462,52.905489753632594,13.0
411,21.0219649,7844,2024-06-20 16:22:27,52.2186279,463,54.749495490718445,13.0
143,21.030151,7845,2024-06-20 15:58:59,52.220628,5,74.55774946109375,13.0
188,21.021837,7850,2024-06-20 15:53:36,52.2185883,3,65.99257353685125,13.0
521,21.1366802,7862,2024-06-20 15:57:35,52.2301549,4,51.04634554638399,13.0
521,21.1327147,7862,2024-06-20 15:57:57,52.2318987,4,54.403850381145375,13.0
402,21.0863056,7866,2024-06-20 15:55:26,52.2096569,6,58.74610713618582,13.0
402,21.0944282,7866,2024-06-20 15:56:13,52.2155092,6,61.64004905018781,13.0
525,21.1449385,7873,2024-06-20 16:00:52,52.2266719,012,55.13419455359531,13.0
518,20.976875,5977,2024-06-20 16:00:00,52.278526,011,64.7771769714248,13.0
189,20.9919242,6202,2024-06-20 16:01:30,52.1805736,7,54.00400868244981,13.0
523,21.07225,6206,2024-06-20 15:50:24,52.231468,10,56.45716600490903,13.0
187,21.021872,6239,2024-06-20 15:59:46,52.218571,4,51.57545252149276,13.0
186,20.998058,7203,2024-06-20 16:00:14,52.288799,017,51.95341428966713,13.0
148,21.079317,7255,2024-06-20 16:17:15,52.204643,8,73.32167472918702,13.0
411,21.121435,7305,2024-06-20 15:54:27,52.23246,04,58.269126026767445,13.0
132,20.968262,8453,2024-06-20 16:11:35,52.274387,5,75.75633346479079,13.0
340,21.083118,8456,2024-06-20 15:51:53,52.296486,07,54.29923558535142,13.0
709,21.018211,8505,2024-06-20 15:49:16,52.168991,013,53.96561351547095,13.0
521,21.177565,8569,2024-06-20 15:58:12,52.1947983,6,66.00953831287005,13.0
402,21.0794083,8577,2024-06-20 15:58:44,52.2046367,7,66.73422999466723,13.0
525,21.1083141,8802,2024-06-20 16:17:27,52.2337436,1,59.76560008961169,13.0
525,21.122353,8829,2024-06-20 15:51:48,52.2326205,09,50.37052427247521,13.0
525,21.1366761,8829,2024-06-20 15:52:48,52.2299551,09,62.95770067183852,13.0
520,21.121359,8850,2024-06-20 16:13:46,52.2324491,011,55.88281581100358,13.0
402,21.0934456,7814,2024-06-20 16:03:33,52.2151276,4,51.414542860016425,13.0
402,21.0873614,7814,2024-06-20 16:04:08,52.2110564,4,64.47831973525061,13.0
521,21.1773432,7816,2024-06-20 16:06:12,52.1950382,011,53.144324595671726,13.0
521,21.1761123,7816,2024-06-20 16:06:20,52.1962513,011,71.4836327990271,13.0
739,21.018702,9329,2024-06-20 15:50:39,52.169071,3,60.32005825639383,13.0
739,21.018168,9304,2024-06-20 15:50:57,52.169098,1,54.0200113925198,13.0
514,21.1227441,8853,2024-06-20 15:58:07,52.2324206,1,56.825094179620045,13.0
340,21.0835098,8866,2024-06-20 16:17:24,52.2967341,06,50.425532342099984,12.0
509,21.048636,8871,2024-06-20 16:14:50,52.244469,4,55.81696271429063,12.0
314,20.976219,9075,2024-06-20 16:17:13,52.315777,1,77.33913981642475,12.0
211,20.993002,9078,2024-06-20 16:13:20,52.299797,08,64.03487360891782,12.0
326,20.994322,9415,2024-06-20 16:16:44,52.298412,06,50.59263977633755,12.0
516,21.000635,9420,2024-06-20 15:59:01,52.292458,1,62.373039199499786,12.0
516,20.976795,9437,2024-06-20 16:23:05,52.314205,3,51.856209582593,12.0
159,21.060591667,9525,2024-06-20 16:23:00,52.201631833,7,57.766643190521386,12.0
159,21.060471,9561,2024-06-20 16:12:36,52.202056333,2,63.04304405910786,12.0
186,20.993656,9927,2024-06-20 15:52:51,52.29937,1,50.30718899545648,12.0
186,20.985044,9927,2024-06-20 15:56:21,52.306973,1,56.6054031490034,12.0
186,20.975876,9927,2024-06-20 15:59:23,52.316334,1,76.3159764062438,12.0
114,21.011219,9928,2024-06-20 16:08:22,52.292862,5,52.46686801372797,12.0
186,20.967413,9937,2024-06-20 16:14:08,52.273907,11,54.99761671564249,12.0
225,21.1224438,1005,2024-06-20 16:13:42,52.2324363,502,54.313545644401756,12.0
225,21.1320966,1012,2024-06-20 15:49:23,52.2386883,501,55.823072442707414,12.0
319,21.176014,1413,2024-06-20 16:09:37,52.196423,02,50.13657739920268,12.0
115,21.178371,1416,2024-06-20 15:56:28,52.195095,6,53.78196117046302,12.0
115,21.177412,1416,2024-06-20 15:56:36,52.196049,6,56.0705532531337,12.0
168,21.079954,1423,2024-06-20 15:50:23,52.20504,08,59.83442762807777,12.0
166,21.0481208,1806,2024-06-20 16:06:55,52.2444629,5,56.27878213452816,12.0
730,21.1317461,1855,2024-06-20 16:14:43,52.2319165,52,58.27028421556802,12.0
119,21.085518,1993,2024-06-20 16:16:51,52.209139,07,51.85247418563517,12.0
189,20.985567,2004,2024-06-20 16:11:33,52.181576,15,57.41424613934651,12.0
189,20.99312,2004,2024-06-20 16:12:31,52.180088,15,62.69481858129661,12.0
504,20.985628,2015,2024-06-20 16:05:19,52.181599,012,52.71061534324051,12.0
148,21.078192,2018,2024-06-20 16:08:07,52.204514,4,60.54427078917671,12.0
168,21.088238,2023,2024-06-20 16:03:07,52.211735,1,63.2007890503381,12.0
168,21.077759,2023,2024-06-20 16:04:18,52.204388,1,60.505949533474116,12.0
168,21.079891,2025,2024-06-20 15:59:48,52.204861,3,59.1047454409017,12.0
148,21.084406,2032,2024-06-20 16:23:19,52.207825,5,61.78932661140563,12.0
138,21.03352,2045,2024-06-20 15:56:23,52.221325,011,50.67725504235205,12.0
138,21.049757,2045,2024-06-20 16:09:37,52.24247,011,52.480560388803994,12.0
182,21.0223669,2205,2024-06-20 16:23:03,52.2187636,1,56.36554460636027,12.0
401,20.9917797,2213,2024-06-20 16:18:49,52.1805125,026,52.94366342433717,12.0
401,20.986652,2213,2024-06-20 16:19:16,52.181748,026,50.08478034088897,12.0
523,21.039637,2228,2024-06-20 16:06:09,52.223125,714,56.87821646663667,12.0
190,21.0544615,3400,2024-06-20 16:00:59,52.263246,016,58.71796668484791,12.0
190,21.083663,3400,2024-06-20 16:13:19,52.296954,016,56.18310915623625,12.0
518,20.9831328,3414,2024-06-20 16:19:25,52.2816826,3,63.14298392188655,12.0
132,20.9830526,3419,2024-06-20 16:02:24,52.2816851,3,54.17132935016644,12.0
190,21.0835516,3420,2024-06-20 15:59:08,52.2970366,1,53.15974245347209,12.0
190,21.0548966,3420,2024-06-20 16:11:47,52.2635866,1,50.4359770980372,12.0
509,20.9985451,3421,2024-06-20 16:14:54,52.2944868,12,55.49245906937104,12.0
509,21.048812,3425,2024-06-20 15:56:09,52.2441696,3,54.00155534443925,12.0
509,21.0033441,3425,2024-06-20 16:19:37,52.2900635,3,60.26422469251208,12.0
509,20.9853475,3428,2024-06-20 16:06:23,52.3066873,1,57.22076455359127,12.0
190,21.0834368,3431,2024-06-20 16:17:57,52.2966716,3,54.661318091499325,12.0
735,21.0031446,3440,2024-06-20 16:18:50,52.2899175,62,58.26436481667387,12.0
190,21.0543625,3452,2024-06-20 16:17:00,52.263205,2,69.38583732965077,12.0
190,21.0852345,3457,2024-06-20 16:04:05,52.2988221,11,57.23576248649809,12.0
340,21.0833931,3463,2024-06-20 15:57:19,52.2966661,04,51.376458701865175,12.0
512,21.0549446,3464,2024-06-20 15:59:10,52.2635723,5,52.61498216727083,12.0
509,20.9945246,3468,2024-06-20 15:55:48,52.2985015,020,51.74828606256659,12.0
119,21.0843682,4306,2024-06-20 15:58:47,52.2077797,4,77.87843236475923,12.0
134,20.983543,4402,2024-06-20 16:19:12,52.281803,3,50.002667354693266,12.0
134,21.000595,4413,2024-06-20 15:59:57,52.289524,2,53.59350492326376,12.0
401,20.985586,5243,2024-06-20 16:01:32,52.181608,9,55.12203497443249,12.0
112,20.96747,5418,2024-06-20 16:14:56,52.274044,2,77.41782635581266,12.0
738,21.083632,5437,2024-06-20 16:04:28,52.297142,5,50.112432044829376,12.0
140,21.083805,5446,2024-06-20 16:13:26,52.297108,09,50.04263629275241,12.0
723,20.993649,5448,2024-06-20 15:52:26,52.29945,732,52.501249467820635,12.0
414,20.958546,5449,2024-06-20 15:51:00,52.222958,07,59.66096088494617,12.0
414,20.9835792,5449,2024-06-20 16:10:25,52.2817951,07,63.911705551596974,12.0
518,20.9844,5992,2024-06-20 15:57:56,52.2822,2,65.55906076412013,12.0
518,21.0003,5992,2024-06-20 15:59:08,52.2891,2,60.72079699879588,12.0
518,20.9852,5992,2024-06-20 16:04:57,52.3068,2,53.74227639168826,12.0
518,20.97595,5992,2024-06-20 16:08:45,52.315739,2,53.3404096058756,12.0
186,20.995059,6231,2024-06-20 15:54:26,52.298009,014,54.51727423868638,12.0
190,21.0548269,7236,2024-06-20 15:50:14,52.263566,014,51.842407929127184,12.0
411,21.085234,7305,2024-06-20 15:59:59,52.20874,04,61.63250070015165,12.0
402,21.132303,7318,2024-06-20 16:15:05,52.238892,010,72.042790051454,12.0
402,21.09128,7321,2024-06-20 16:15:30,52.213753,013,56.53123650841824,12.0
521,21.137129,7327,2024-06-20 16:21:42,52.229805,1,55.393480367324706,12.0
125,21.1370537,7328,2024-06-20 15:57:23,52.2297987,07,50.62192533716158,12.0
502,21.1237663,7708,2024-06-20 16:06:08,52.2326513,467,53.53886874275062,12.0
401,20.9855467,7717,2024-06-20 15:49:41,52.1815759,8,55.72754606935829,12.0
401,20.9925455,7717,2024-06-20 15:50:39,52.1802186,8,60.30695889364076,12.0
402,21.0836017,7757,2024-06-20 15:54:32,52.2070945,014,62.071731284794886,12.0
402,21.0738849,7757,2024-06-20 15:55:42,52.203813,014,80.0392979817938,12.0
182,21.0624315,7759,2024-06-20 16:03:55,52.2283777,3,50.89876396863374,12.0
514,21.1085999,7800,2024-06-20 16:09:27,52.2337021,3,52.176480380787936,12.0
514,21.0222796,7800,2024-06-20 16:23:22,52.2186873,3,57.21172308325709,12.0
521,21.1374055,7810,2024-06-20 15:59:11,52.2296202,08,53.79331361366115,12.0
402,21.1227054,7814,2024-06-20 15:59:10,52.2328552,4,55.44356174116275,12.0
521,21.1373099,7816,2024-06-20 16:18:28,52.2298844,011,94.9773496772864,12.0
168,21.0848949,7827,2024-06-20 16:19:16,52.2083789,2,73.9115571999566,12.0
525,21.1433424,7835,2024-06-20 16:19:26,52.2272067,2,52.92605313864875,12.0
502,21.143251,7839,2024-06-20 15:57:36,52.2272534,462,62.491205259048485,12.0
502,21.1215976,7839,2024-06-20 16:03:17,52.2328051,462,61.472488575035996,12.0
151,21.0223134,7841,2024-06-20 15:54:04,52.2186989,07,55.63015475647267,12.0
411,21.1198511,7844,2024-06-20 16:03:07,52.2322756,463,58.73809037541631,12.0
704,21.1445676,7847,2024-06-20 16:07:58,52.2266098,2,51.01022179254589,12.0
704,21.1677063,7847,2024-06-20 16:11:25,52.2256453,2,50.63705127615806,12.0
509,20.9937904,7848,2024-06-20 15:51:18,52.2992861,15,83.92584927808286,12.0
520,21.0225462,7869,2024-06-20 15:48:26,52.2187505,09,52.63205156657747,12.0
143,21.0622602,7870,2024-06-20 16:01:30,52.2283084,3,59.242883974744586,12.0
525,21.0622592,7885,2024-06-20 16:06:12,52.2283231,319,53.881478925851276,12.0
148,21.0831967,8342,2024-06-20 15:50:28,52.206495,6,65.43771831452914,12.0
402,21.132261,8356,2024-06-20 16:23:01,52.238889,8,54.21033825875253,12.0
402,21.1296042,8365,2024-06-20 16:16:47,52.2364817,5,58.04362065305854,12.0
402,21.1200628,8365,2024-06-20 16:20:13,52.2321243,5,56.825867090544854,12.0
509,20.993467,8452,2024-06-20 16:04:07,52.299377,11,50.346365208491775,12.0
190,21.054764,8457,2024-06-20 16:04:08,52.263561,015,61.906780550289085,12.0
705,20.984091,8460,2024-06-20 15:54:03,52.282036,07,50.77898454794222,12.0
705,21.003107,8460,2024-06-20 15:55:39,52.289875,07,56.37521178319417,12.0
705,20.995193,8460,2024-06-20 15:57:00,52.29805,07,55.94513440710207,12.0
502,21.143076,8564,2024-06-20 16:15:01,52.2273186,09,52.98487550434721,12.0
411,21.137395,8571,2024-06-20 16:03:14,52.2296317,466,53.4141714939647,12.0
411,21.1677667,8571,2024-06-20 16:08:16,52.2256333,466,55.550335816861974,12.0
411,21.1710967,8571,2024-06-20 16:08:31,52.2255433,466,54.48879747224212,12.0
523,20.959581,8575,2024-06-20 16:09:37,52.221009,2,50.776398774002544,12.0
132,20.9678683,8580,2024-06-20 15:58:47,52.274155,4,50.754062353553465,12.0
140,21.083451,8591,2024-06-20 15:58:41,52.296788,04,53.69795368497325,12.0
504,21.0174128,8806,2024-06-20 16:09:23,52.1560739,6,53.27295106173184,12.0
158,21.0906036,8839,2024-06-20 15:50:31,52.2358066,4,54.7639775003573,12.0
720,21.1679118,8845,2024-06-20 16:07:41,52.2258991,2,61.970927022658294,12.0
720,21.1431803,8845,2024-06-20 16:11:04,52.2272593,2,58.62062956939708,12.0
509,20.9757466,8865,2024-06-20 16:22:21,52.3156973,13,53.88799232177818,12.0
186,20.958586,9932,2024-06-20 16:09:16,52.222061,8,62.11439052365367,11.0
226,21.043575,9699,2024-06-20 16:18:38,52.302677,1,62.59132348105427,11.0
226,21.038467,9694,2024-06-20 16:20:05,52.301071,3,61.279228400499036,11.0
226,21.045248,9694,2024-06-20 15:54:46,52.303089,3,63.25439630402598,11.0
715,21.017852333,9537,2024-06-20 16:06:30,52.134309,56,60.208514622493624,11.0
226,21.037708,9458,2024-06-20 16:00:15,52.30088,2,52.771068372654995,11.0
326,21.046677,9454,2024-06-20 16:09:13,52.303192,5,61.831353380851844,11.0
402,21.131815,8577,2024-06-20 16:10:04,52.23824,7,50.10958407815964,11.0
182,21.0903483,8576,2024-06-20 16:20:26,52.23584,2,54.534753460121685,11.0
125,21.1088017,8573,2024-06-20 16:18:45,52.2410517,06,51.64420525858527,11.0
340,21.085293,8446,2024-06-20 16:00:16,52.299133,01,62.741233643885785,11.0
132,21.0161,8445,2024-06-20 16:07:48,52.295,1,50.75574901202472,11.0
132,21.036396,8445,2024-06-20 16:04:29,52.300934,1,53.93610700776795,11.0
402,21.086866,8356,2024-06-20 16:14:00,52.210444,8,54.408252762711136,11.0
516,20.976263,9420,2024-06-20 15:52:40,52.314953,1,56.09538014997645,11.0
326,21.037577,9405,2024-06-20 16:15:23,52.301163,07,64.52411342029617,11.0
512,21.0541971,8863,2024-06-20 15:59:24,52.2630735,3,58.54453820038101,11.0
720,21.1732123,8845,2024-06-20 16:07:20,52.225734,2,61.594413838635546,11.0
158,21.0918869,8839,2024-06-20 15:50:25,52.2355697,4,52.41039281712274,11.0
411,21.0397038,8830,2024-06-20 15:52:26,52.2232153,720,54.5968329966657,11.0
525,21.124914,8829,2024-06-20 15:51:59,52.2326663,09,57.103782660540695,11.0
138,21.0487725,8820,2024-06-20 15:51:21,52.2444801,3,68.05075743408615,11.0
504,20.9863535,8806,2024-06-20 15:59:24,52.1813656,6,74.7682987495683,11.0
518,20.9755017,8584,2024-06-20 15:58:14,52.3161283,6,57.25198637683576,11.0
132,20.9859417,8580,2024-06-20 15:55:48,52.2832233,4,52.066756172665116,11.0
815,21.0177873,9228,2024-06-20 16:18:05,52.1344535,573,56.033450278720146,11.0
305,21.169007,9201,2024-06-20 15:59:25,52.225572,1,58.4793603764558,11.0
709,21.0190555,8896,2024-06-20 15:54:46,52.170031,8,56.12579144596932,11.0
709,21.0173693,8891,2024-06-20 16:14:58,52.155976,012,63.06663998810109,11.0
709,21.0184968,8891,2024-06-20 16:13:28,52.1697073,012,54.22586139355251,11.0
709,21.0188886,8891,2024-06-20 15:48:56,52.1697465,012,58.197477037899084,11.0
509,20.975736,8868,2024-06-20 15:49:27,52.315914,14,64.25206132163017,11.0
739,21.0185213,9346,2024-06-20 16:14:03,52.1685701,4,68.16336863504802,11.0
739,21.017969,9329,2024-06-20 16:17:03,52.16877,3,55.88079048145606,11.0
739,21.019457,9329,2024-06-20 15:50:54,52.171173,3,57.440624002917865,11.0
739,21.017818,9328,2024-06-20 16:11:22,52.13504,2,53.9219033672856,11.0
739,21.017847,9304,2024-06-20 15:59:05,52.134174,1,52.28608111152969,11.0
739,21.017218,9304,2024-06-20 15:51:48,52.162376,1,53.689334488478124,11.0
739,21.018591,9304,2024-06-20 15:50:51,52.169865,1,52.83618151319945,11.0
192,21.017189,1028,2024-06-20 15:50:14,52.161972,1,56.21438054216141,11.0
192,21.0189265,1026,2024-06-20 15:54:03,52.1698226,06,54.16922951361597,11.0
168,21.079981,2023,2024-06-20 16:04:08,52.205044,1,55.620749490278214,11.0
168,21.08679,2023,2024-06-20 16:03:17,52.210503,1,60.77560417004342,11.0
148,21.085604,2018,2024-06-20 16:06:56,52.209209,4,68.55926229875341,11.0
402,20.985899,2003,2024-06-20 15:48:59,52.181747,9,58.60267886622646,11.0
183,21.090266,1848,2024-06-20 15:53:10,52.2358836,07,51.04464809564319,11.0
115,21.178339,1840,2024-06-20 16:02:41,52.195136,2,63.965320463401355,11.0
134,20.967735,1554,2024-06-20 16:14:37,52.273908,06,51.065733036972006,11.0
156,21.0121258,1501,2024-06-20 16:06:07,52.2931623,6,50.2523948963739,11.0
156,20.9662193,1500,2024-06-20 16:00:01,52.2739243,2,51.479654462724305,11.0
168,21.084896,1423,2024-06-20 15:49:28,52.208324,08,55.65642865670759,11.0
119,21.088179,1414,2024-06-20 16:03:06,52.211521,2,71.37246570032097,11.0
119,21.083479,1414,2024-06-20 16:02:07,52.206715,2,57.69489753008946,11.0
319,21.176229,1204,2024-06-20 15:54:25,52.196171,01,55.6283868374106,11.0
739,21.017654,1200,2024-06-20 15:53:27,52.161991,07,65.57253273394417,11.0
173,21.1075053,1101,2024-06-20 16:06:07,52.2411541,6,52.85097948949962,11.0
192,21.0171729,1064,2024-06-20 16:22:50,52.162116,2,55.44463564238165,11.0
123,21.0497363,4328,2024-06-20 16:12:50,52.242446,1,57.46120851511385,11.0
168,21.0771886,4323,2024-06-20 16:15:53,52.2040628,4,62.10991769431223,11.0
722,21.1671456,4313,2024-06-20 15:52:52,52.2256303,61,60.72397816858096,11.0
173,21.132022,4311,2024-06-20 16:02:28,52.2385764,011,59.80305913585125,11.0
119,21.0607761,4306,2024-06-20 16:01:31,52.2021034,4,50.53995294289793,11.0
119,21.077823,4306,2024-06-20 15:59:48,52.2044106,4,68.98234141525079,11.0
119,21.0880646,4306,2024-06-20 15:58:24,52.2116387,4,85.70546861553362,11.0
190,21.055534,3457,2024-06-20 15:51:01,52.2636803,11,64.6101766462846,11.0
509,21.0039201,3442,2024-06-20 16:09:35,52.289454,2,53.91907751093166,11.0
132,21.044657,3441,2024-06-20 16:17:27,52.3029105,010,68.91939092994994,11.0
735,21.0006675,3440,2024-06-20 16:19:25,52.2929743,62,51.883613059761636,11.0
340,21.084034,3434,2024-06-20 16:06:22,52.297359,05,60.180362835331145,11.0
509,20.9755231,3421,2024-06-20 16:08:08,52.3161845,12,61.27566783075749,11.0
401,20.986143,2214,2024-06-20 16:13:46,52.181461,028,82.36655713796817,11.0
182,21.090202,2205,2024-06-20 16:12:00,52.235859,1,58.897925339589285,11.0
168,21.077253,2025,2024-06-20 15:59:36,52.204136,3,72.54397737404607,11.0
138,21.027781,5452,2024-06-20 15:51:39,52.220032,8,77.62164193245086,11.0
414,21.010853,5449,2024-06-20 16:13:02,52.292763,07,63.797443136593586,11.0
414,20.95929,5449,2024-06-20 15:50:50,52.221539,07,54.56748314957555,11.0
160,21.054041,5444,2024-06-20 16:09:33,52.263016,514,59.77694583047776,11.0
731,20.985577,5438,2024-06-20 16:08:29,52.30661,478,54.16780982759719,11.0
705,20.999159,5421,2024-06-20 15:55:38,52.289734,1,52.889142707628395,11.0
705,20.99324,5421,2024-06-20 15:54:00,52.299545,1,55.60699951314934,11.0
140,21.083427,5419,2024-06-20 16:06:08,52.296879,2,74.62980613722895,11.0
112,20.978796,5418,2024-06-20 16:13:10,52.27998,2,52.000038120686824,11.0
189,20.986243,5239,2024-06-20 16:07:43,52.181393,14,51.58305876542738,11.0
414,21.015893,5212,2024-06-20 16:12:40,52.295246,05,52.68235154380891,11.0
186,20.993201,5211,2024-06-20 16:18:23,52.299613,018,50.400908299029986,11.0
188,21.002158,5202,2024-06-20 15:56:38,52.216988,1,58.637416328078956,11.0
134,21.037493,4425,2024-06-20 16:22:13,52.301125,1,67.61393732039102,11.0
134,21.011902,4413,2024-06-20 16:01:41,52.293156,2,52.93258728474443,11.0
134,20.985365,4402,2024-06-20 16:19:22,52.282619,3,55.29817754291478,11.0
402,21.077267,7321,2024-06-20 16:17:28,52.204334,013,55.58668258375992,11.0
402,21.084269,7321,2024-06-20 16:16:19,52.207684,013,64.0633172001526,11.0
402,21.060305,7318,2024-06-20 16:04:39,52.201694,010,78.28361114302496,11.0
411,21.073826,7305,2024-06-20 16:03:02,52.203785,04,55.5475068920982,11.0
414,20.959639,7217,2024-06-20 16:13:02,52.220821,01,52.55576507280924,11.0
414,20.958668,7217,2024-06-20 16:12:51,52.222137,01,56.73522903782271,11.0
189,20.98501,7206,2024-06-20 15:59:44,52.181709,13,50.26314379926372,11.0
182,21.027851,6243,2024-06-20 15:59:35,52.220066,8,50.78688163289603,11.0
186,21.003623,6231,2024-06-20 15:53:05,52.290123,014,57.5352927025365,11.0
518,21.0035,5992,2024-06-20 15:59:22,52.2899,2,60.46060709290967,11.0
518,21.003664,5977,2024-06-20 16:02:27,52.290081,011,74.71173221440677,11.0
518,20.976334,5969,2024-06-20 16:22:16,52.314888,08,65.57611339482452,11.0
116,21.082647,5929,2024-06-20 15:56:56,52.166416,4,55.493070316700816,11.0
519,21.082777,5886,2024-06-20 16:11:10,52.166367,8,57.89221118915416,11.0
145,21.016136,5458,2024-06-20 16:14:49,52.294994,4,51.1848786930018,11.0
132,21.045504,5453,2024-06-20 16:21:15,52.302921,09,67.16802987547999,11.0
402,21.0895792,7814,2024-06-20 16:03:55,52.2126495,4,62.37952161209386,11.0
402,21.1198256,7814,2024-06-20 15:59:25,52.2319909,4,52.41674086831505,11.0
509,20.9943981,7808,2024-06-20 16:22:16,52.2983741,024,55.55907632191703,11.0
514,21.0903847,7800,2024-06-20 16:12:51,52.2358017,3,54.162318543119696,11.0
402,21.061123,7757,2024-06-20 15:56:24,52.2021104,014,74.21572059358964,11.0
402,21.078663,7757,2024-06-20 15:55:26,52.204643,014,69.31437499292848,11.0
402,21.084438,7757,2024-06-20 15:54:26,52.207871,014,76.54148721219754,11.0
402,21.0878572,7757,2024-06-20 15:54:04,52.2115187,014,79.31699891309502,11.0
143,21.1074232,7741,2024-06-20 15:55:01,52.2411662,2,52.13769115347583,11.0
521,21.1387391,7739,2024-06-20 16:08:31,52.229076,09,50.12674524601422,11.0
523,20.9585332,7735,2024-06-20 16:11:01,52.2222767,018,51.129288012982364,11.0
525,21.0396154,7730,2024-06-20 16:03:07,52.2232372,011,54.55220350112977,11.0
502,21.1684668,7708,2024-06-20 16:12:21,52.2255933,467,54.27348873737484,11.0
502,21.1456185,7708,2024-06-20 16:08:30,52.2263831,467,52.8434801867146,11.0
523,20.9583256,7707,2024-06-20 15:55:01,52.2227581,1,50.40119867972023,11.0
520,21.076431,7322,2024-06-20 16:12:07,52.234043,010,51.74451951301689,11.0
502,21.1666021,7861,2024-06-20 16:21:53,52.2256872,719,51.74814008448105,11.0
509,20.9984829,7858,2024-06-20 15:58:59,52.2945689,10,56.3321042253221,11.0
509,20.99403,7858,2024-06-20 15:58:23,52.2986751,10,52.38234113570534,11.0
188,21.0317229,7850,2024-06-20 15:51:51,52.2210314,3,50.920101159184334,11.0
143,21.0207514,7845,2024-06-20 16:00:17,52.218331,5,53.73843273682196,11.0
143,21.0278485,7845,2024-06-20 15:59:10,52.2200653,5,55.26586598005473,11.0
411,21.1717806,7844,2024-06-20 15:56:39,52.2256364,463,75.59684438214128,11.0
704,21.1429572,7843,2024-06-20 15:58:59,52.2273734,03,54.93265766074957,11.0
502,21.0313621,7839,2024-06-20 16:17:42,52.2209414,462,52.711198979064,11.0
188,21.0317012,7838,2024-06-20 16:06:12,52.221025,4,52.035197294691386,11.0
525,21.124128,7837,2024-06-20 16:02:06,52.2326849,4,52.124966845899436,11.0
525,21.1250252,7826,2024-06-20 16:10:01,52.2326595,5,57.54873685818495,11.0
525,21.119628,7826,2024-06-20 16:09:38,52.232578,5,50.75026089146674,11.0
520,21.0901744,7825,2024-06-20 15:52:50,52.2358517,7,55.396971299993815,11.0
402,21.0846127,7814,2024-06-20 16:04:29,52.208054,4,62.28039555021995,11.0
402,21.0856745,7814,2024-06-20 16:04:20,52.2092939,4,68.15989083824171,11.0
402,21.068743,8356,2024-06-20 16:12:00,52.202998,8,68.22510751305845,11.0
148,21.0708817,8350,2024-06-20 15:53:10,52.2035533,3,71.39104453412394,11.0
148,21.0840567,8350,2024-06-20 15:51:27,52.207535,3,50.8829673025894,11.0
148,21.0855483,8350,2024-06-20 15:51:12,52.2092083,3,56.35964257159209,11.0
148,21.0858817,8342,2024-06-20 15:51:15,52.2091867,6,52.904342331179365,11.0
709,21.0189075,8328,2024-06-20 16:14:41,52.1696433,2,79.74945423008855,11.0
709,21.019469,8310,2024-06-20 16:09:14,52.1713078,014,57.33102722218183,11.0
525,21.1254295,7885,2024-06-20 16:18:27,52.232681,319,53.058693931513034,11.0
520,21.0318262,7882,2024-06-20 16:08:25,52.221055,8,53.48095184807242,11.0
520,21.0409011,7882,2024-06-20 16:06:58,52.2237144,8,54.79582226565723,11.0
525,21.142708,7873,2024-06-20 16:01:03,52.2274702,012,57.58464296259285,11.0
509,21.0486662,7868,2024-06-20 16:08:00,52.244349,9,59.508641705571115,11.0
402,21.0880891,7866,2024-06-20 15:55:39,52.2114057,6,63.50000114422041,11.0
402,21.0835892,7866,2024-06-20 15:54:26,52.2067387,6,51.509982144910374,11.0
402,21.080087,7866,2024-06-20 15:54:04,52.2048927,6,74.6419952412263,11.0
