Line,Brigade,VehicleNumber,Stop,Expected,Actual,LateMins
138,011,2045,1001_02,16:07:00,16:12:50,5.83
138,011,2045,1001_02,16:07:00,16:13:00,6.0
138,011,2045,1001_02,16:07:00,16:13:10,6.17
138,011,2045,1001_02,16:07:00,16:13:10,6.17
138,011,2045,1001_02,16:07:00,16:13:21,6.35
138,011,2045,1001_02,16:07:00,16:13:37,6.62
138,011,2045,1001_02,16:07:00,16:13:49,6.82
138,011,2045,1001_02,16:07:00,16:14:11,7.18
138,011,2045,1001_02,16:07:00,16:14:27,7.45
138,011,2045,1001_02,16:07:00,16:14:27,7.45
138,011,2045,1001_02,16:07:00,16:14:42,7.7
138,011,2045,1001_02,16:07:00,16:14:56,7.93
138,011,2045,1001_02,16:07:00,16:15:05,8.08
138,011,2045,1002_02,16:09:00,16:15:52,6.87
138,011,2045,1002_02,16:09:00,16:16:21,7.35
138,011,2045,1002_02,16:09:00,16:16:21,7.35
138,011,2045,1002_02,16:09:00,16:16:46,7.77
138,011,2045,1002_02,16:09:00,16:16:46,7.77
138,011,2045,1002_02,16:09:00,16:17:04,8.07
138,011,2045,1002_02,16:09:00,16:17:16,8.27
138,011,2045,1002_02,16:09:00,16:17:25,8.42
166,5,1806,1005_18,16:19:00,16:21:39,2.65
166,5,1806,1005_18,16:19:00,16:21:39,2.65
166,5,1806,1005_18,16:19:00,16:21:50,2.83
166,5,1806,1005_18,16:19:00,16:22:13,3.22
166,5,1806,1005_18,16:19:00,16:22:13,3.22
166,5,1806,1005_18,16:19:00,16:22:24,3.4
166,5,1806,1005_18,16:19:00,16:22:48,3.8
166,5,1806,1005_18,16:19:00,16:23:00,4.0
723,01,5984,1015_02,16:13:00,16:14:11,1.18
723,01,5984,1015_02,16:13:00,16:14:29,1.48
723,01,5984,1015_02,16:13:00,16:14:29,1.48
723,01,5984,1016_02,16:15:00,16:17:04,2.07
723,01,5984,1016_02,16:15:00,16:17:19,2.32
723,01,5984,1016_02,16:15:00,16:17:27,2.45
723,01,5984,1016_02,16:15:00,16:17:41,2.68
723,01,5984,1017_02,16:17:00,16:18:41,1.68
723,01,5984,1017_02,16:17:00,16:18:53,1.88
723,01,5984,1018_02,16:19:00,16:20:04,1.07
723,01,5984,1018_02,16:19:00,16:20:16,1.27
126,1,4406,1018_04,15:30:00,16:09:38,39.63
723,01,5984,1019_02,16:21:00,16:22:27,1.45
723,01,5984,1019_02,16:21:00,16:22:48,1.8
723,01,5984,1019_02,16:21:00,16:23:00,2.0
723,01,5984,1019_02,16:21:00,16:23:15,2.25
723,01,5984,1019_02,16:21:00,16:23:25,2.42
723,470,3433,1020_01,16:20:00,16:21:12,1.2
723,470,3433,1020_01,16:20:00,16:21:12,1.2
723,470,3433,1020_01,16:20:00,16:21:37,1.62
723,470,3433,1020_01,16:20:00,16:21:37,1.62
723,470,3433,1020_01,16:20:00,16:21:52,1.87
723,470,3433,1020_01,16:20:00,16:22:12,2.2
723,470,3433,1020_01,16:20:00,16:22:15,2.25
723,470,3433,1020_01,16:20:00,16:22:22,2.37
723,470,3433,1021_01,16:17:00,16:18:27,1.45
723,470,3433,1021_01,16:17:00,16:18:42,1.7
723,470,3433,1021_01,16:17:00,16:18:52,1.87
723,470,3433,1022_01,16:16:00,16:17:02,1.03
723,470,3433,1022_01,16:16:00,16:17:17,1.28
723,470,3433,1022_01,16:16:00,16:17:27,1.45
723,470,3433,1022_01,16:16:00,16:17:38,1.63
723,470,3433,1022_01,16:16:00,16:18:02,2.03
723,470,3433,1022_01,16:16:00,16:18:02,2.03
723,477,5442,1022_02,15:46:00,15:48:15,2.25
723,477,5442,1022_02,15:46:00,15:48:15,2.25
723,477,5442,1022_02,15:46:00,15:48:23,2.38
723,470,3433,1023_01,16:15:00,16:16:20,1.33
723,470,3433,1023_01,16:15:00,16:16:20,1.33
723,477,5442,1023_02,15:48:00,15:50:13,2.22
723,477,5442,1023_02,15:48:00,15:50:27,2.45
723,477,5442,1023_02,15:48:00,15:50:40,2.67
723,477,5442,1023_02,15:48:00,15:50:52,2.87
723,477,5442,1023_02,15:48:00,15:51:00,3.0
723,477,5442,1024_02,15:49:00,15:51:28,2.47
723,477,5442,1024_02,15:49:00,15:51:46,2.77
723,477,5442,1024_02,15:49:00,15:51:46,2.77
723,470,3433,1025_01,16:11:00,16:13:13,2.22
723,470,3433,1025_01,16:11:00,16:13:13,2.22
723,470,3433,1025_01,16:11:00,16:13:25,2.42
723,470,3433,1025_01,16:11:00,16:13:37,2.62
723,470,3433,1025_01,16:11:00,16:13:47,2.78
723,477,5442,1025_02,15:51:00,15:53:58,2.97
723,477,5442,1025_02,15:51:00,15:54:26,3.43
723,477,5442,1025_02,15:51:00,15:54:31,3.52
731,475,5439,1025_02,16:01:00,16:02:05,1.08
731,475,5439,1025_02,16:01:00,16:02:05,1.08
723,732,5448,1025_02,16:11:00,16:12:14,1.23
723,732,5448,1025_02,16:11:00,16:12:24,1.4
723,732,5448,1025_02,16:11:00,16:12:35,1.58
723,470,3433,1026_01,16:10:00,16:12:25,2.42
723,470,3433,1026_01,16:10:00,16:12:37,2.62
723,470,3433,1026_01,16:10:00,16:12:47,2.78
723,477,5442,1026_02,15:52:00,15:55:20,3.33
723,477,5442,1026_02,15:52:00,15:55:20,3.33
723,477,5442,1026_02,15:52:00,15:55:31,3.52
731,475,5439,1026_02,16:02:00,16:03:05,1.08
723,732,5448,1026_02,16:12:00,16:13:15,1.25
723,732,5448,1026_02,16:12:00,16:13:15,1.25
723,732,5448,1026_02,16:12:00,16:13:25,1.42
723,732,5448,1026_02,16:12:00,16:13:35,1.58
723,470,3433,1027_01,16:08:00,16:09:58,1.97
723,470,3433,1027_01,16:08:00,16:09:58,1.97
723,470,3433,1027_01,16:08:00,16:10:12,2.2
723,477,5442,1027_02,15:55:00,15:58:09,3.15
723,477,5442,1027_02,15:55:00,15:58:23,3.38
723,477,5442,1027_02,15:55:00,15:58:42,3.7
723,477,5442,1027_02,15:55:00,15:58:42,3.7
723,470,3433,1027_02,15:14:00,16:09:22,55.37
723,470,3433,1027_02,15:14:00,16:09:37,55.62
723,732,5448,1027_02,16:15:00,16:16:22,1.37
723,732,5448,1027_02,16:15:00,16:16:22,1.37
723,732,5448,1027_02,16:15:00,16:16:45,1.75
723,732,5448,1027_02,16:15:00,16:16:45,1.75
211,09,9081,1027_03,15:39:00,15:51:49,12.82
211,09,9081,1027_03,15:39:00,15:51:49,12.82
211,09,9081,1027_03,15:39:00,15:52:02,13.03
211,09,9081,1027_03,15:39:00,15:52:25,13.42
211,09,9081,1027_03,15:39:00,15:52:25,13.42
211,09,9081,1027_03,15:39:00,16:07:20,28.33
211,09,9081,1027_03,15:39:00,16:07:20,28.33
731,474,8449,1027_04,15:45:00,15:48:17,3.28
731,474,8449,1027_04,15:45:00,15:48:17,3.28
731,474,8449,1027_04,15:45:00,15:48:22,3.37
731,474,8449,1027_04,15:45:00,15:48:53,3.88
731,475,5439,1027_04,16:05:00,16:06:10,1.17
731,475,5439,1027_04,16:05:00,16:06:15,1.25
731,475,5439,1027_04,16:05:00,16:06:28,1.47
138,011,2045,1032_02,16:12:00,16:18:27,6.45
138,011,2045,1032_02,16:12:00,16:18:27,6.45
138,011,2045,1032_02,16:12:00,16:18:43,6.72
138,011,2045,1032_02,16:12:00,16:18:54,6.9
138,011,2045,1033_02,16:13:00,16:19:53,6.88
138,011,2045,1033_02,16:13:00,16:19:53,6.88
138,011,2045,1033_02,16:13:00,16:20:04,7.07
138,011,2045,1033_02,16:13:00,16:20:15,7.25
138,011,2045,1033_02,16:13:00,16:20:39,7.65
138,011,2045,1033_02,16:13:00,16:20:39,7.65
138,011,2045,1034_02,16:14:00,16:21:16,7.27
138,011,2045,1034_02,16:14:00,16:21:16,7.27
138,011,2045,1034_02,16:14:00,16:21:39,7.65
138,011,2045,1034_02,16:14:00,16:21:39,7.65
138,011,2045,1035_02,16:16:00,16:23:03,7.05
138,011,2045,1035_02,16:16:00,16:23:10,7.17
138,011,2045,1035_02,16:16:00,16:23:25,7.42
738,07,8814,1056_02,16:00:00,16:01:02,1.03
738,07,8814,1056_02,16:00:00,16:01:02,1.03
738,07,8814,1056_02,16:00:00,16:01:24,1.4
738,07,8814,1056_02,16:00:00,16:01:30,1.5
738,07,8814,1056_02,16:00:00,16:01:41,1.68
738,07,8814,1057_02,16:01:00,16:02:25,1.42
738,07,8814,1057_02,16:01:00,16:02:40,1.67
738,07,8814,1058_02,16:02:00,16:04:24,2.4
738,07,8814,1059_02,16:03:00,16:04:53,1.88
738,07,8814,1059_02,16:03:00,16:05:22,2.37
738,07,8814,1059_02,16:03:00,16:05:22,2.37
145,015,5996,1060_03,16:19:00,16:21:17,2.28
145,015,5996,1060_03,16:19:00,16:21:17,2.28
145,015,5996,1060_03,16:19:00,16:21:38,2.63
145,015,5996,1060_03,16:19:00,16:21:38,2.63
145,015,5996,1060_03,16:19:00,16:21:52,2.87
738,07,8814,1060_04,16:05:00,16:06:20,1.33
738,07,8814,1060_04,16:05:00,16:06:26,1.43
145,015,5996,1061_01,16:16:00,16:19:13,3.22
145,015,5996,1061_01,16:16:00,16:19:13,3.22
145,015,5996,1061_01,16:16:00,16:19:24,3.4
145,015,5996,1062_01,16:14:00,16:18:06,4.1
145,015,5996,1062_01,16:14:00,16:18:06,4.1
145,015,5996,1062_01,16:14:00,16:18:23,4.38
Z-1,07,5962,1077_06,15:48:00,16:08:25,20.42
Z-1,07,5962,1077_06,15:48:00,16:08:30,20.5
Z-1,07,5962,1077_06,15:48:00,16:08:46,20.77
Z-1,07,5962,1077_06,15:48:00,16:08:46,20.77
Z-1,07,5962,1077_06,15:48:00,16:09:17,21.28
Z-1,07,5962,1077_06,15:48:00,16:09:24,21.4
Z-1,07,5962,1077_06,15:48:00,16:09:34,21.57
Z-1,07,5962,1077_06,15:48:00,16:09:57,21.95
Z-1,07,5962,1077_06,15:48:00,16:09:57,21.95
Z-1,07,5962,1077_06,15:48:00,16:10:12,22.2
Z-1,07,5962,1077_06,15:48:00,16:10:32,22.53
Z-1,07,5962,1077_06,15:48:00,16:10:57,22.95
Z-1,07,5962,1078_01,15:32:00,15:48:25,16.42
Z-1,07,5962,1079_01,15:31:00,15:49:40,18.67
Z-1,07,5962,1079_01,15:31:00,15:50:03,19.05
Z-1,07,5962,1079_01,15:31:00,15:50:03,19.05
Z-1,07,5962,1079_01,15:31:00,15:50:14,19.23
Z-1,07,5962,1079_02,15:50:00,15:51:01,1.02
Z-1,07,5962,1079_02,15:50:00,16:06:56,16.93
Z-1,07,5962,1079_02,15:50:00,16:06:56,16.93
Z-1,07,5962,1080_01,15:30:00,15:51:01,21.02
Z-1,07,5962,1080_01,15:30:00,15:51:14,21.23
Z-1,07,5962,1080_01,15:30:00,15:51:28,21.47
Z-1,07,5962,1080_01,15:30:00,15:51:48,21.8
Z-1,07,5962,1080_01,15:30:00,15:51:48,21.8
Z-1,07,5962,1080_01,15:30:00,15:51:59,21.98
Z-1,07,5962,1080_01,15:30:00,15:52:24,22.4
Z-1,07,5962,1080_01,15:30:00,15:52:24,22.4
Z-1,07,5962,1080_02,15:52:00,15:53:15,1.25
Z-1,07,5962,1080_02,15:52:00,16:05:58,13.97
Z-1,07,5962,1080_02,15:52:00,16:06:11,14.18
Z-1,07,5962,1080_02,15:52:00,16:06:21,14.35
Z-1,07,5962,1080_02,15:52:00,16:06:26,14.43
145,015,5996,1083_02,16:06:00,16:07:47,1.78
145,015,5996,1083_02,16:06:00,16:08:01,2.02
145,015,5996,1083_02,16:06:00,16:08:01,2.02
145,015,5996,1083_02,16:06:00,16:08:06,2.1
145,015,5996,1083_02,16:06:00,16:08:21,2.35
145,015,5996,1083_02,16:06:00,16:08:30,2.5
145,015,5996,1083_02,16:06:00,16:08:45,2.75
145,015,5996,1083_02,16:06:00,16:08:45,2.75
Z-1,07,5962,1083_06,15:56:00,15:57:18,1.3
Z-1,07,5962,1083_06,15:56:00,15:57:33,1.55
Z-1,07,5962,1083_06,15:56:00,15:57:54,1.9
Z-1,07,5962,1083_06,15:56:00,15:57:54,1.9
Z-1,07,5962,1083_06,15:56:00,15:58:10,2.17
Z-1,07,5962,1083_06,15:56:00,15:58:21,2.35
Z-1,07,5962,1085_07,15:24:00,15:59:11,35.18
Z-1,07,5962,1085_07,15:24:00,15:59:21,35.35
Z-1,07,5962,1085_07,15:24:00,15:59:36,35.6
Z-1,07,5962,1085_07,15:24:00,15:59:48,35.8
Z-1,07,5962,1085_07,15:24:00,16:00:01,36.02
Z-1,07,5962,1085_07,15:24:00,16:00:01,36.02
Z-1,07,5962,1085_07,15:24:00,16:00:13,36.22
Z-1,07,5962,1085_07,15:24:00,15:59:11,35.18
Z-1,07,5962,1085_07,15:24:00,15:59:21,35.35
Z-1,07,5962,1085_07,15:24:00,15:59:36,35.6
Z-1,07,5962,1085_07,15:24:00,15:59:48,35.8
Z-1,07,5962,1085_07,15:24:00,16:00:01,36.02
Z-1,07,5962,1085_07,15:24:00,16:00:01,36.02
Z-1,07,5962,1085_07,15:24:00,16:00:13,36.22
735,66,5432,1123_01,15:56:00,16:01:27,5.45
735,66,5432,1123_01,15:56:00,16:01:29,5.48
735,66,5432,1123_01,15:56:00,16:01:41,5.68
735,65,5428,1123_02,15:46:00,15:48:53,2.88
735,65,5428,1123_02,15:46:00,15:48:58,2.97
735,65,5428,1123_02,15:46:00,15:48:58,2.97
735,65,5428,1123_02,15:46:00,15:49:12,3.2
735,65,5428,1123_02,15:46:00,15:49:28,3.47
735,65,5428,1123_02,15:46:00,15:49:40,3.67
705,63,5433,1123_02,16:05:00,16:06:10,1.17
705,63,5433,1123_02,16:05:00,16:06:21,1.35
705,63,5433,1123_02,16:05:00,16:06:26,1.43
735,66,5432,1126_01,16:12:00,16:16:21,4.35
735,66,5432,1126_01,16:12:00,16:16:21,4.35
735,66,5432,1126_01,16:12:00,16:16:49,4.82
735,66,5432,1126_01,16:12:00,16:16:49,4.82
735,66,5432,1126_01,16:12:00,16:17:03,5.05
735,66,5432,1126_01,16:12:00,16:17:16,5.27
735,66,5432,1126_01,16:12:00,16:17:26,5.43
735,66,5432,1126_01,16:12:00,16:17:42,5.7
735,66,5432,1127_01,16:11:00,16:14:55,3.92
735,66,5432,1127_01,16:11:00,16:15:05,4.08
735,66,5432,1128_01,16:10:00,16:14:10,4.17
735,66,5432,1128_01,16:10:00,16:14:26,4.43
735,66,5432,1128_01,16:10:00,16:14:26,4.43
735,66,5432,1129_01,16:09:00,16:12:50,3.83
735,66,5432,1129_01,16:09:00,16:13:03,4.05
735,66,5432,1129_01,16:09:00,16:13:13,4.22
735,66,5432,1129_01,16:09:00,16:13:13,4.22
735,66,5432,1129_01,16:09:00,16:13:25,4.42
735,66,5432,1130_01,16:08:00,16:12:01,4.02
735,66,5432,1131_01,16:07:00,16:11:21,4.35
735,66,5432,1132_01,16:05:00,16:10:01,5.02
735,66,5432,1132_01,16:05:00,16:10:01,5.02
735,66,5432,1132_01,16:05:00,16:10:08,5.13
735,66,5432,1133_01,16:04:00,16:09:14,5.23
735,66,5432,1134_01,16:02:00,16:07:48,5.8
735,66,5432,1134_01,16:02:00,16:07:59,5.98
735,66,5432,1134_01,16:02:00,16:07:59,5.98
160,519,5416,1140_12,16:21:00,16:22:15,1.25
160,519,5416,1140_12,16:21:00,16:22:15,1.25
160,519,5416,1140_12,16:21:00,16:22:26,1.43
160,519,5416,1140_12,16:21:00,16:22:50,1.83
160,519,5416,1140_12,16:21:00,16:22:53,1.88
160,519,5416,1140_12,16:21:00,16:23:13,2.22
160,519,5416,1140_12,16:21:00,16:23:25,2.42
145,015,5996,1146_02,16:11:00,16:14:11,3.18
145,015,5996,1146_02,16:11:00,16:14:29,3.48
145,015,5996,1146_02,16:11:00,16:14:29,3.48
145,015,5996,1146_02,16:11:00,16:14:43,3.72
145,015,5996,1146_02,16:11:00,16:14:51,3.85
145,015,5996,1146_02,16:11:00,16:15:06,4.1
145,015,5996,1146_02,16:11:00,16:15:28,4.47
145,015,5996,1146_02,16:11:00,16:15:28,4.47
145,015,5996,1146_02,16:11:00,16:15:39,4.65
145,015,5996,1146_02,16:11:00,16:15:54,4.9
145,015,5996,1146_02,16:11:00,16:14:11,3.18
145,015,5996,1146_02,16:11:00,16:14:29,3.48
145,015,5996,1146_02,16:11:00,16:14:29,3.48
145,015,5996,1146_02,16:11:00,16:14:43,3.72
145,015,5996,1146_02,16:11:00,16:14:51,3.85
145,015,5996,1146_02,16:11:00,16:15:06,4.1
145,015,5996,1146_02,16:11:00,16:15:28,4.47
145,015,5996,1146_02,16:11:00,16:15:28,4.47
145,015,5996,1146_02,16:11:00,16:15:39,4.65
145,015,5996,1146_02,16:11:00,16:15:54,4.9
145,015,5996,1146_04,16:12:00,16:16:20,4.33
145,015,5996,1146_04,16:12:00,16:16:20,4.33
145,015,5996,1146_04,16:12:00,16:16:49,4.82
145,015,5996,1146_04,16:12:00,16:16:49,4.82
145,015,5996,1147_02,16:10:00,16:12:13,2.22
145,015,5996,1147_02,16:10:00,16:12:25,2.42
145,015,5996,1147_02,16:10:00,16:12:35,2.58
145,015,5996,1147_02,16:10:00,16:12:51,2.85
145,015,5996,1147_02,16:10:00,16:12:59,2.98
145,015,5996,1147_02,16:10:00,16:13:14,3.23
145,015,5996,1147_02,16:10:00,16:13:14,3.23
145,015,5996,1147_02,16:10:00,16:12:13,2.22
145,015,5996,1147_02,16:10:00,16:12:25,2.42
145,015,5996,1147_02,16:10:00,16:12:35,2.58
145,015,5996,1147_02,16:10:00,16:12:51,2.85
145,015,5996,1147_02,16:10:00,16:12:59,2.98
145,015,5996,1147_02,16:10:00,16:13:14,3.23
145,015,5996,1147_02,16:10:00,16:13:14,3.23
145,015,5996,1155_02,16:08:00,16:10:57,2.95
145,015,5996,1155_02,16:08:00,16:11:12,3.2
145,015,5996,1155_02,16:08:00,16:11:12,3.2
145,015,5996,1155_02,16:08:00,16:11:24,3.4
145,015,5996,1155_02,16:08:00,16:11:34,3.57
145,015,5996,1156_02,16:07:00,16:09:35,2.58
145,015,5996,1156_02,16:07:00,16:10:01,3.02
145,015,5996,1156_02,16:07:00,16:10:01,3.02
145,015,5996,1156_02,16:07:00,16:10:12,3.2
Z-1,07,5962,1157_04,15:54:00,15:55:21,1.35
Z-1,07,5962,1157_04,15:54:00,15:55:26,1.43
Z-1,07,5962,1157_04,15:54:00,15:55:36,1.6
Z-1,07,5962,1157_04,15:54:00,15:55:50,1.83
Z-1,07,5962,1157_04,15:54:00,15:56:01,2.02
Z-1,07,5962,1157_04,15:54:00,15:56:11,2.18
145,015,5996,1157_04,16:04:00,16:05:22,1.37
145,015,5996,1157_04,16:04:00,16:05:22,1.37
145,015,5996,1157_04,16:04:00,16:05:45,1.75
145,015,5996,1157_04,16:04:00,16:05:45,1.75
145,015,5996,1157_04,16:04:00,16:05:57,1.95
145,015,5996,1157_04,16:04:00,16:06:10,2.17
145,015,5996,1157_04,16:04:00,16:06:20,2.33
145,015,5996,1157_04,16:04:00,16:06:26,2.43
138,011,2045,1160_02,16:15:00,16:22:09,7.15
138,011,2045,1160_02,16:15:00,16:22:09,7.15
138,011,2045,1160_02,16:15:00,16:22:27,7.45
723,470,3433,1184_02,15:34:00,15:50:02,16.03
723,470,3433,1184_02,15:34:00,15:50:02,16.03
723,470,3433,1184_02,15:34:00,15:50:13,16.22
723,470,3433,1184_02,15:34:00,15:50:25,16.42
723,731,3426,1184_02,15:55:00,16:01:24,6.4
723,731,3426,1184_02,15:55:00,16:01:29,6.48
723,731,3426,1184_02,15:55:00,16:01:43,6.72
723,731,3426,1184_02,15:55:00,16:02:05,7.08
723,731,3426,1184_02,15:55:00,16:02:05,7.08
723,731,3426,1184_02,15:55:00,16:15:29,20.48
723,731,3426,1184_02,15:55:00,16:15:29,20.48
723,731,3426,1184_02,15:55:00,16:15:33,20.55
723,731,3426,1184_02,15:55:00,16:15:54,20.9
723,470,3433,1185_01,16:06:00,16:07:22,1.37
723,470,3433,1185_01,16:06:00,16:07:22,1.37
723,477,5442,1185_02,15:57:00,16:01:04,4.07
723,477,5442,1185_02,15:57:00,16:01:04,4.07
723,477,5442,1185_02,15:57:00,16:01:22,4.37
723,477,5442,1185_02,15:57:00,16:01:30,4.5
723,470,3433,1185_02,15:16:00,16:07:22,51.37
723,470,3433,1185_02,15:16:00,16:07:22,51.37
723,470,3433,1185_02,15:16:00,16:07:47,51.78
723,470,3433,1185_02,15:16:00,16:07:57,51.95
723,470,3433,1185_02,15:16:00,16:07:57,51.95
723,470,3433,1185_02,15:16:00,16:08:07,52.12
723,732,5448,1185_02,16:17:00,16:19:16,2.27
723,732,5448,1185_02,16:17:00,16:19:16,2.27
723,732,5448,1185_02,16:17:00,16:19:24,2.4
723,470,3433,1186_01,16:05:00,16:06:07,1.12
723,470,3433,1186_01,16:05:00,16:06:17,1.28
723,477,5442,1186_02,15:58:00,16:02:03,4.05
723,477,5442,1186_02,15:58:00,16:02:03,4.05
723,470,3433,1186_02,15:17:00,16:06:27,49.45
723,732,5448,1186_02,16:18:00,16:20:14,2.23
723,732,5448,1186_02,16:18:00,16:20:37,2.62
723,732,5448,1186_02,16:18:00,16:20:37,2.62
723,477,5442,1187_02,16:00:00,16:03:32,3.53
723,470,3433,1187_02,15:19:00,16:03:52,44.87
723,477,5442,1187_02,16:00:00,16:03:50,3.83
723,470,3433,1187_02,15:19:00,16:03:52,44.87
723,477,5442,1187_02,16:00:00,16:03:50,3.83
723,470,3433,1187_02,15:19:00,16:04:07,45.12
723,477,5442,1187_02,16:00:00,16:04:06,4.1
723,470,3433,1187_02,15:19:00,16:04:17,45.28
723,732,5448,1187_02,16:20:00,16:22:13,2.22
723,732,5448,1187_02,16:20:00,16:22:13,2.22
723,732,5448,1187_02,16:20:00,16:22:27,2.45
723,732,5448,1187_02,16:20:00,16:22:51,2.85
723,732,5448,1187_02,16:20:00,16:22:59,2.98
723,470,3433,1188_04,15:21:00,16:01:41,40.68
723,470,3433,1188_04,15:21:00,16:02:02,41.03
723,470,3433,1188_04,15:21:00,16:02:02,41.03
723,470,3433,1188_04,15:21:00,16:02:27,41.45
723,477,5442,1188_04,16:02:00,16:04:54,2.9
723,477,5442,1188_04,16:02:00,16:05:18,3.3
723,477,5442,1188_04,16:02:00,16:05:18,3.3
723,477,5442,1188_04,16:02:00,16:05:42,3.7
723,477,5442,1188_04,16:02:00,16:05:42,3.7
723,477,5442,1188_04,16:02:00,16:05:55,3.92
723,731,3426,1189_02,15:44:00,15:50:12,6.2
723,731,3426,1189_02,15:44:00,15:50:24,6.4
723,731,3426,1189_02,15:44:00,15:50:41,6.68
723,470,3433,1189_02,15:23:00,15:59:47,36.78
731,474,8449,1189_02,15:57:00,16:01:27,4.45
731,474,8449,1189_02,15:57:00,16:01:27,4.45
731,474,8449,1189_02,15:57:00,16:01:42,4.7
731,474,8449,1189_02,15:57:00,16:02:03,5.05
731,474,8449,1189_02,15:57:00,16:02:03,5.05
723,477,5442,1189_02,16:04:00,16:09:36,5.6
723,477,5442,1189_02,16:04:00,16:09:56,5.93
723,477,5442,1189_02,16:04:00,16:09:56,5.93
723,477,5442,1189_02,16:04:00,16:10:09,6.15
723,731,3426,1190_04,15:47:00,15:51:27,4.45
723,731,3426,1190_04,15:47:00,15:51:51,4.85
723,731,3426,1190_04,15:47:00,15:51:51,4.85
723,731,3426,1190_04,15:47:00,15:52:02,5.03
723,731,3426,1190_04,15:47:00,15:52:24,5.4
723,731,3426,1190_04,15:47:00,15:52:24,5.4
723,731,3426,1190_04,15:47:00,15:52:48,5.8
723,731,3426,1190_04,15:47:00,15:52:53,5.88
723,731,3426,1190_04,15:47:00,15:52:59,5.98
723,731,3426,1190_04,15:47:00,15:53:11,6.18
723,731,3426,1190_04,15:47:00,15:53:27,6.45
723,470,3433,1190_04,15:26:00,15:58:43,32.72
723,470,3433,1190_04,15:26:00,15:58:43,32.72
723,470,3433,1190_04,15:26:00,15:58:57,32.95
723,470,3433,1190_04,15:26:00,15:59:07,33.12
731,474,8449,1190_04,16:00:00,16:04:43,4.72
731,474,8449,1190_04,16:00:00,16:04:43,4.72
731,474,8449,1190_04,16:00:00,16:04:58,4.97
731,474,8449,1190_04,16:00:00,16:05:22,5.37
731,474,8449,1190_04,16:00:00,16:05:22,5.37
731,474,8449,1190_04,16:00:00,16:05:43,5.72
731,474,8449,1190_04,16:00:00,16:05:43,5.72
731,474,8449,1190_04,16:00:00,16:05:58,5.97
731,474,8449,1190_04,16:00:00,16:06:11,6.18
731,474,8449,1190_04,16:00:00,16:06:20,6.33
731,474,8449,1190_04,16:00:00,16:06:29,6.48
723,477,5442,1190_04,16:07:00,16:12:25,5.42
723,477,5442,1190_04,16:07:00,16:12:38,5.63
723,477,5442,1190_04,16:07:00,16:12:48,5.8
723,477,5442,1190_04,16:07:00,16:13:02,6.03
723,477,5442,1190_04,16:07:00,16:13:14,6.23
723,477,5442,1190_04,16:07:00,16:13:14,6.23
723,477,5442,1190_04,16:07:00,16:13:25,6.42
723,477,5442,1190_04,16:07:00,16:13:37,6.62
723,477,5442,1190_04,16:07:00,16:13:49,6.82
723,477,5442,1190_04,16:07:00,16:14:09,7.15
723,477,5442,1190_04,16:07:00,16:14:25,7.42
723,477,5442,1190_04,16:07:00,16:14:25,7.42
731,474,8449,1191_03,16:06:00,16:11:09,5.15
731,474,8449,1191_03,16:06:00,16:11:09,5.15
731,474,8449,1191_03,16:06:00,16:11:14,5.23
731,474,8449,1191_03,16:06:00,16:11:38,5.63
731,474,8449,1191_03,16:06:00,16:11:46,5.77
731,474,8449,1191_03,16:06:00,16:11:54,5.9
731,474,8449,1191_03,16:06:00,16:12:14,6.23
731,474,8449,1191_03,16:06:00,16:12:24,6.4
731,474,8449,1191_03,16:06:00,16:12:34,6.57
731,474,8449,1191_03,16:06:00,16:12:50,6.83
731,474,8449,1191_03,16:06:00,16:13:02,7.03
731,474,8449,1191_03,16:06:00,16:13:14,7.23
731,474,8449,1191_03,16:06:00,16:13:14,7.23
731,474,8449,1191_03,16:06:00,16:13:24,7.4
731,474,8449,1191_03,16:06:00,16:13:34,7.57
731,474,8449,1191_03,16:06:00,16:13:44,7.73
731,474,8449,1191_03,16:06:00,16:14:10,8.17
731,474,8449,1191_03,16:06:00,16:14:25,8.42
731,474,8449,1191_03,16:06:00,16:14:25,8.42
731,474,8449,1191_03,16:06:00,16:14:40,8.67
731,474,8449,1191_03,16:06:00,16:14:55,8.92
731,474,8449,1191_03,16:06:00,16:15:06,9.1
731,474,8449,1191_03,16:06:00,16:15:26,9.43
731,474,8449,1191_03,16:06:00,16:15:26,9.43
723,731,3426,1192_01,16:19:00,16:20:04,1.07
723,731,3426,1192_01,16:19:00,16:20:14,1.23
723,731,3426,1192_01,16:19:00,16:20:39,1.65
723,731,3426,1192_01,16:19:00,16:20:39,1.65
723,470,3433,1192_02,15:31:00,15:54:25,23.42
723,470,3433,1192_02,15:31:00,15:54:31,23.52
723,470,3433,1192_02,15:31:00,15:54:47,23.78
723,470,3433,1192_02,15:31:00,15:54:47,23.78
723,470,3433,1192_02,15:31:00,15:55:01,24.02
723,731,3426,1192_02,15:52:00,15:56:59,4.98
723,731,3426,1192_02,15:52:00,15:56:59,4.98
723,731,3426,1192_02,15:52:00,15:57:21,5.35
723,731,3426,1192_02,15:52:00,15:57:32,5.53
723,477,5442,1192_02,16:12:00,16:18:24,6.4
723,477,5442,1192_02,16:12:00,16:18:24,6.4
723,477,5442,1192_02,16:12:00,16:18:43,6.72
723,477,5442,1192_02,16:12:00,16:18:51,6.85
723,477,5442,1192_02,16:12:00,16:19:11,7.18
723,477,5442,1192_02,16:12:00,16:19:11,7.18
